60
https://www.ynetnews.com/article/b10ziw17q,-
https://www.ynetnews.com/article/b17wbx00m9,-
https://www.ynetnews.com/article/b1bc4zfq5,-
https://www.ynetnews.com/article/b1ghfjf79,Bennett, 29,Netanyahu, 0
https://www.ynetnews.com/article/bjbq74kx9,-
https://www.ynetnews.com/article/bjcdo5zxq,-
https://www.ynetnews.com/article/bjmnxvdmc,-
https://www.ynetnews.com/article/bjnl11oo7q,-
https://www.ynetnews.com/article/bjqtfgxq9,-
https://www.ynetnews.com/article/bjviidfqq,Bennett, 2,Netanyahu, 0
https://www.ynetnews.com/article/bkcnzdeqc,-
https://www.ynetnews.com/article/bkdqfmgx5,Bennett, 25,Netanyahu, 2
https://www.ynetnews.com/article/bkiutwzm5,-
https://www.ynetnews.com/article/bksz2owmq,-
https://www.ynetnews.com/article/bkynv6d75,-
https://www.ynetnews.com/article/by11by000079,-
https://www.ynetnews.com/article/byue6q7m9,Bennett, 2,Netanyahu, 0
https://www.ynetnews.com/article/byvdjkjx9,-
https://www.ynetnews.com/article/h1c5rdlxc,-
https://www.ynetnews.com/article/h1pcbdrx5,Bennett, 4,Netanyahu, 0
https://www.ynetnews.com/article/h1pqpnrmq,-
https://www.ynetnews.com/article/h1vqp2mq5,-
https://www.ynetnews.com/article/hjaor11dmc,Bennett, 23,Netanyahu, 0
https://www.ynetnews.com/article/hjegonqmq,-
https://www.ynetnews.com/article/hjltcyxq9,-
https://www.ynetnews.com/article/hjydds17q,-
https://www.ynetnews.com/article/hjyj801175,-
https://www.ynetnews.com/article/hjyzxfkxc,-
https://www.ynetnews.com/article/hkh8k9bq9,-
https://www.ynetnews.com/article/hyiwgj1qc,-
https://www.ynetnews.com/article/hynwpv175,Bennett, 19,Netanyahu, 0
https://www.ynetnews.com/article/hyrsd900mc,-
https://www.ynetnews.com/article/r11hvdgm5,Bennett, 6,Netanyahu, 0
https://www.ynetnews.com/article/r15pwwxx9,-
https://www.ynetnews.com/article/r1e0xtdm5,-
https://www.ynetnews.com/article/r1vygalq5,Bennett, 4,Netanyahu, 0
https://www.ynetnews.com/article/rjls06cmc,Bennett, 6,Netanyahu, 0
https://www.ynetnews.com/article/rjxh1plqc,-
https://www.ynetnews.com/article/rkg00ngjmq,Bennett, 2,Netanyahu, 0
https://www.ynetnews.com/article/rkjbgrg79,-
https://www.ynetnews.com/article/rkvit8v7q,-
https://www.ynetnews.com/article/ryb11fy7q5,Bennett, 21,Netanyahu, 0
https://www.ynetnews.com/article/rycok2um5,Bennett, 0,Netanyahu, 8
https://www.ynetnews.com/article/ryl117rrf5,Bennett, 4,Netanyahu, 0
https://www.ynetnews.com/article/ryzlekbqq,Bennett, 33,Netanyahu, 2
https://www.ynetnews.com/article/s19b5zzqq,Bennett, 15,Netanyahu, 0
https://www.ynetnews.com/article/s1tesgkxc,-
https://www.ynetnews.com/article/s1ujeubx5,-
https://www.ynetnews.com/article/s1vcrke7c,-
https://www.ynetnews.com/article/s1xqgfv7q,-
https://www.ynetnews.com/article/sj5b00gxqq,-
https://www.ynetnews.com/article/sje11v7pxc,-
https://www.ynetnews.com/article/sjkd8b0zc,-
https://www.ynetnews.com/article/sjpov5eqq,Bennett, 8,Netanyahu, 0
https://www.ynetnews.com/article/sjzdkpzqc,-
https://www.ynetnews.com/article/sku69yjmq,Bennett, 8,Netanyahu, 0
https://www.ynetnews.com/article/sybeajl75,Bennett, 4,Netanyahu, 0
https://www.ynetnews.com/article/syf00umqqc,-
https://www.ynetnews.com/article/syhmlx0f5,Bennett, 13,Netanyahu, 0
https://www.ynetnews.com/article/sywxrtumc,-
60
https://www.ynetnews.com/article/b16qpr95c,-
https://www.ynetnews.com/article/bj0qqpwcc,-
https://www.ynetnews.com/article/bj1i11z89q,-
https://www.ynetnews.com/article/bjbwfarq9,-
https://www.ynetnews.com/article/bjqgqprc5,-
https://www.ynetnews.com/article/bkifk5y99,-
https://www.ynetnews.com/article/bkiz11do9c,-
https://www.ynetnews.com/article/bkjtntoqq,Bennett, 0,Netanyahu, 8
https://www.ynetnews.com/article/bkzqp5oq5,-
https://www.ynetnews.com/article/byhpb2w5q,-
https://www.ynetnews.com/article/bylectu5q,-
https://www.ynetnews.com/article/bynj11g599,Bennett, 15,Netanyahu, 0
https://www.ynetnews.com/article/byv0vcw55,
